時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 347.8746 359.9361 2.916858
0.08666666 348.1884 0.1989352 2.242603
0.12 348.1949 0.1869628 2.214953
0.1524469 348.1315 0.1927603 2.225009
0.1857802 348.1116 0.1737222 2.260579
0.2165903 348.1211 0.1482322 2.278811
0.2499237 348.1769 0.1146402 2.300896
0.2825456 348.2144 0.05901428 2.363644
0.3144867 348.2494 0.01812243 2.453643
0.343587 348.2163 359.9925 2.480764
0.3769203 348.2157 359.9883 2.426505
0.4086519 348.2089 359.9344 2.509452
0.4405746 348.1935 359.9458 2.586905
0.4718937 348.215 359.8936 2.630543
0.5002731 348.2811 359.8487 2.665333
0.5336064 348.3446 359.7667 2.677073
0.5625544 348.3326 359.7257 2.665765
0.5924835 348.3778 359.7636 2.684075
0.6258168 348.4337 359.8109 2.708482
0.6591502 348.5621 359.9308 2.66509
0.6920327 348.9253 0.1009173 2.557763
0.7222384 349.5666 0.3763522 2.429472
0.7516719 349.9522 0.5939942 2.45356
0.7825438 350.092 0.7111197 2.525227
0.8158771 350.427 0.8049535 2.484327
0.8446026 350.9854 0.9657331 2.442331
0.8734782 351.548 1.095039 2.45467
0.9068115 352.0795 1.21106 2.374103
0.9366171 353.2329 1.432145 2.444077
0.9671826 354.2519 1.727532 2.565184
0.9972392 355.4362 1.912655 2.688567
1.030573 356.0466 1.902427 2.962923
1.063906 356.3243 2.143642 2.887125
1.093877 357.1036 2.614508 2.673123
1.12721 357.3049 2.727678 2.748335
1.160544 357.3101 2.884524 2.900879
1.190691 357.168 3.208307 2.945323
1.224024 356.6877 3.4491 3.003821
1.257357 358.7608 3.035234 2.399714
1.290691 359.017 3.057705 2.323432
1.320733 0.2442542 3.119141 2.391831
1.354066 0.521476 3.165373 2.428107
1.387399 0.9270552 3.273142 2.485254
1.420733 1.289132 3.425123 2.514617
1.454066 1.350309 3.436739 2.795295
1.484494 1.741478 3.531048 2.821069
1.512018 1.672409 3.490385 2.977229
1.545351 1.750389 3.39841 2.983561
1.575305 1.989483 3.412929 2.870005
1.608638 1.84857 3.45314 2.789544
1.636649 2.253035 3.500767 2.840966
1.667047 2.591609 3.623684 2.840386
1.70038 2.758606 3.624834 2.830461
1.72833 3.004454 3.553136 2.949348
1.756675 2.864216 3.459426 2.955299
1.78759 2.783726 3.473366 2.76361
1.820923 2.873204 3.450772 2.786231
1.854256 2.556876 3.327489 2.877745
1.882671 2.279102 3.197489 2.862467
1.916004 2.446712 3.009555 2.903705
1.9461 2.075622 2.905514 2.890242
1.979434 1.976686 2.834711 2.88688
2.012767 1.945133 2.643243 2.961117
2.045813 1.718024 2.553947 2.900603
2.079146 1.818003 2.556928 2.652744
2.109732 1.858965 2.436545 2.592644
2.139515 1.817531 2.269368 2.670135
2.172848 1.422459 2.11148 2.772313
2.206181 1.357531 1.920395 2.933387
2.235948 1.025964 1.610525 2.888819
2.26646 0.8678978 1.597182 2.702285
2.298172 0.9817407 1.446333 2.669041
2.331506 0.7261629 1.343708 2.70191
2.364839 0.502239 1.372363 2.617779
2.394037 0.5677519 1.288897 2.75791
2.42737 0.4535401 1.259195 2.74377
2.460703 0.2048655 1.156281 2.867251
2.494037 359.9925 1.146374 2.813725
2.522629 359.5854 1.160537 2.848834
2.552634 359.3693 1.171881 2.926934
2.583286 359.2914 1.235088 2.928902
2.616619 359.2365 1.215873 2.971953
2.649952 359.2035 1.091353 2.975232
2.681404 359.2753 0.942089 2.866058
2.712461 359.2742 0.6376873 2.806228
2.745005 359.2277 0.5259402 2.741399
2.778339 359.1331 0.5223705 2.654836
2.811672 358.8991 0.558282 2.627076
2.845006 358.8889 0.6727541 2.534464
2.875093 358.853 0.6770812 2.551763
2.905365 358.9136 0.6995105 2.494994
2.938698 359.0247 0.771593 2.515695
2.972031 359.1979 0.792883 2.524559
3.005364 359.1395 0.7986746 2.500587
3.036778 359.2161 0.7779969 2.426075
3.066543 359.2215 0.7653471 2.417392
