時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 344.6648 0.5045758 2.081689
0.08666666 344.4771 0.4619992 2.262535
0.12 344.4824 0.4378079 2.290256
0.1512111 344.5726 0.3331496 2.423532
0.1845444 344.6231 0.2935872 2.455288
0.2178778 344.7423 0.2182797 2.518368
0.2494486 344.818 0.1802327 2.588187
0.2778366 344.8251 0.137958 2.658089
0.3082497 344.8482 0.1187017 2.743799
0.3398049 344.8916 0.06534959 2.824399
0.3711361 344.861 0.02540732 2.857851
0.4028744 344.8347 0.02894771 2.879922
0.4327092 344.8745 359.9668 2.939157
0.4609752 344.8781 359.9135 2.956715
0.4913689 344.877 359.9052 2.950621
0.5241054 344.9125 359.8771 2.982892
0.5535333 344.9366 359.8728 3.000951
0.586818 344.9079 359.8595 3.015574
0.6176482 344.9087 359.8015 3.050687
0.6509815 344.9082 359.7528 3.042058
0.6828678 344.907 359.6642 3.050578
0.7162011 345.0853 359.5731 3.065311
0.7478592 345.2447 359.5188 3.085429
0.7761205 345.388 359.476 3.076774
0.8071098 345.4891 359.5004 3.063789
0.8404431 345.7065 359.6103 3.01855
0.8737765 346.4211 359.9018 2.983682
0.9028532 347.1296 0.3502665 2.888418
0.9339323 348.1 0.8202074 2.760682
0.9635963 349.1416 1.29092 2.693977
0.9969296 350.3739 1.946504 2.598559
1.026299 351.8523 2.708416 2.41279
1.058933 352.8741 3.376756 2.336134
1.088512 353.8567 4.092929 2.181934
1.118261 355.5651 4.743032 2.1183
1.151595 356.8248 5.014272 2.151147
1.181921 358.1486 5.155297 2.203364
1.212721 358.7998 4.948368 2.250144
1.241579 359.2382 4.587646 2.314567
1.272455 359.2072 4.079774 2.362822
1.305789 358.4803 3.422478 2.396936
1.334613 358.3618 2.766828 2.404383
1.364496 358.3022 2.200814 2.447097
1.395852 358.2716 1.819378 2.497041
1.429185 358.6184 1.275992 2.649566
1.457973 359.029 0.7626086 2.806893
1.491306 359.3497 0.3561423 2.949472
1.524639 359.6197 0.01634766 3.065174
1.557529 0.08559681 359.7137 3.17488
1.587935 0.5765868 359.4478 3.270811
1.621183 0.6727985 359.1047 3.275384
1.651966 0.8968505 358.7029 3.28227
1.681071 1.295096 358.2085 3.374964
1.712399 1.363003 357.8384 3.48709
1.745732 1.49291 357.2594 3.665315
1.777816 1.861965 356.6534 3.895825
1.807528 2.208589 356.0856 4.015707
1.839724 2.377655 355.5523 4.060912
1.869758 2.576055 355.1026 3.996254
1.899718 2.776484 354.7191 3.999193
1.932489 2.708877 354.4664 4.02033
1.962146 2.529578 354.1842 4.180931
1.992248 2.455725 354.0674 4.258938
2.021909 2.340944 354.0386 4.366364
2.054497 2.135316 354.0801 4.397913
2.08783 1.980535 354.1912 4.392513
2.118518 1.951335 354.3696 4.376408
2.147918 1.773641 354.5592 4.325468
2.177551 1.720025 354.6689 4.313021
2.210884 1.75094 354.8255 4.306313
2.244218 1.772671 354.9627 4.345676
2.277551 2.12454 355.0417 4.351949
2.307876 2.671306 354.985 4.42869
2.339567 3.312041 355.1982 4.899154
2.3729 3.051507 355.3033 4.447725
2.402549 2.857083 355.0766 4.4417
2.431764 3.237439 355.089 4.537815
2.460975 3.254054 355.1313 4.495328
2.491146 3.08869 355.1301 4.560483
2.521473 3.015469 355.1279 4.667696
2.551353 2.955891 355.1035 4.57927
2.58256 2.868564 355.1649 4.526454
2.61433 2.839389 355.2091 4.517905
2.644323 2.860029 355.2538 4.497791
2.677657 2.806351 355.3433 4.442582
2.706364 2.752765 355.3648 4.463803
2.738627 2.690738 355.4032 4.450232
2.770482 2.56131 355.4729 4.448231
2.803368 2.284323 355.5292 4.263847
2.836702 2.067889 355.5819 4.179129
2.870035 1.511524 355.4063 4.229886
2.903368 1.112685 355.1286 4.145299
2.933677 358.8124 354.0831 4.006673
2.964116 357.6802 352.2979 3.651082
2.995542 358.0115 350.2343 3.891385
3.028876 358.432 348.6139 4.244766
3.062209 359.4144 345.829 4.706056
