時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 353.012 0.2539384 0.2677062
0.08666666 351.3654 359.624 0.5370095
0.12 351.384 359.5967 0.5293725
0.1488947 352.0335 359.3348 0.7265039
0.182228 352.2802 358.8815 0.9196932
0.2115191 353.001 357.905 1.394282
0.2448525 353.2237 357.4558 1.627272
0.2781858 353.349 356.5928 1.995007
0.3096162 353.3334 356.1377 1.8317
0.3377683 353.222 355.7813 1.947127
0.3669299 353.1515 355.476 2.007589
0.3997973 353.0936 355.3786 1.905524
0.430959 353.1729 355.2723 1.664128
0.4588779 353.3602 355.3237 1.456138
0.4922112 353.5291 355.4574 1.325591
0.5238413 354.1124 355.7122 1.12753
0.5568682 354.2702 355.806 1.181221
0.5884692 354.7753 355.894 1.295472
0.6218026 355.1816 356.1523 1.411815
0.6526147 355.7106 356.2364 1.752921
0.685948 355.9329 356.5128 1.953195
0.7192813 356.2591 357.4375 2.673508
0.7503402 356.8586 357.7961 2.323166
0.7831259 356.8793 358.2499 2.88525
0.8164592 356.6327 358.7243 3.319544
0.8448017 356.4678 358.7145 3.514923
0.8756213 356.2993 358.9018 3.499465
0.9060168 355.8375 359.2184 3.667617
0.9366652 354.9507 359.162 4.111715
0.9665666 354.3411 358.9491 4.622021
0.9998999 353.9078 358.8829 4.921113
1.029891 353.0204 358.7224 4.953243
1.05999 353.0461 358.4261 5.246608
1.088676 353.8236 358.0281 5.917927
1.119969 353.5801 357.7386 5.84556
1.149787 353.9646 357.4807 5.69838
1.180609 354.9483 357.1492 5.678387
1.210657 354.9032 357.0895 5.618354
1.243991 355.2159 357.0404 5.439307
1.273753 355.6476 357.2081 5.029702
1.307087 355.9022 357.6289 4.6742
1.335244 355.6902 358.0564 4.63808
1.366516 355.6006 358.3252 4.44269
1.397497 356.3862 358.6283 4.289938
1.429624 357.3421 358.9391 4.261206
1.462957 357.4633 359.4227 3.935848
1.494222 357.6066 359.9164 3.810836
1.527555 357.842 0.3348881 3.859833
1.560889 357.8662 0.4286591 3.740803
1.589987 358.2775 0.2900313 3.731795
1.62332 358.5378 0.03474522 3.63861
1.652139 358.5185 0.01963407 3.503582
1.685473 358.5035 0.02216129 3.917076
1.714019 359.0266 359.9877 3.904698
1.742894 359.2114 0.2386101 4.030765
1.771982 358.6127 0.3724978 4.176296
1.80366 358.2291 0.7053979 3.93718
1.836993 358.7842 1.061919 4.285227
1.870327 -0.005341665 0.9933301 4.23183
1.899028 0.6006888 0.7983227 4.501398
1.929985 0.2257809 0.5835552 4.488272
1.959706 359.383 0.4160654 4.820883
1.991696 358.9998 0.1089056 5.16528
2.021006 359.3721 0.007225894 5.128032
2.054339 359.7943 359.8237 5.315757
2.086053 0.3597296 359.4337 5.319877
2.119386 0.9459392 359.4805 4.900544
2.147816 1.420438 359.4486 5.335935
2.176946 1.10181 359.0955 5.222625
2.207691 0.5935008 358.9669 5.249834
2.240844 359.7891 358.8045 4.880482
2.269824 359.4984 358.8568 4.622519
2.300343 0.1675435 358.8832 4.732456
2.33022 0.5027652 359.0046 4.706621
2.361259 359.9772 359.3238 4.426188
2.394593 -0.0005434953 359.49 4.339187
2.426489 0.4209515 359.7093 4.251839
2.455124 1.444386 359.9063 4.216491
2.485583 2.032929 0.2962766 3.856394
2.512819 1.692601 0.9501895 3.511573
2.542806 1.309699 1.286374 3.577262
2.57614 1.085858 1.60873 3.572305
2.609473 1.033342 1.908976 3.578905
2.64029 0.9282112 2.052903 3.712178
2.673624 0.963599 1.973599 3.930304
2.706957 1.241438 1.777626 4.103583
2.74029 1.38521 1.562131 3.961849
2.770081 1.166924 1.34635 3.936732
2.801901 1.174927 1.179725 3.986033
2.833223 1.023957 1.110101 3.959669
2.863149 0.8180155 1.096376 4.178715
2.894146 0.697556 1.130385 4.351915
2.927479 0.5295169 1.16252 4.520538
2.960812 0.4996783 1.132917 4.695304
2.994146 0.434589 0.9850968 4.699425
3.027479 0.4046975 0.8481677 4.65412
