時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.07 4.797633 351.1766 301.2916
0.1141807 5.988099 350.6671 302.1168
0.1402145 6.078406 350.6401 302.1115
0.152654 6.303619 350.7113 302.1336
0.1653611 6.35573 350.8147 302.1579
0.1791069 6.365097 350.8996 302.175
0.1902529 6.315349 351.0675 302.2195
0.2008091 6.265944 351.1734 302.208
0.2128929 6.204901 351.2769 302.2056
0.2253334 6.145346 351.3843 302.198
0.2360897 6.075467 351.4931 302.187
0.2469419 6.01678 351.6068 302.1599
0.2586611 5.957474 351.7001 302.1364
0.2701009 5.887123 351.7833 302.1079
0.283815 5.834589 351.8543 302.1058
0.2945163 5.807428 351.905 302.0818
0.305755 5.762618 351.9527 302.0831
0.3169608 5.747517 351.9634 302.0578
0.3277024 5.723628 351.9522 302.0476
0.3391559 5.710871 351.9127 302.0262
0.3499408 5.709242 351.8775 302.003
0.3608525 5.734722 351.8115 301.9668
0.3716812 5.750061 351.7307 301.9159
0.3826832 5.781077 351.6631 301.8798
0.3947064 5.847567 351.5786 301.8368
0.406009 5.930318 351.4821 301.8051
0.416948 6.038788 351.3979 301.7832
0.4276097 6.153305 351.3024 301.7454
0.4392069 6.266374 351.2116 301.729
0.4509096 6.354038 351.1175 301.7173
0.4624071 6.457263 351.0287 301.705
0.4737951 6.578828 350.9411 301.7021
0.4862434 6.694859 350.8578 301.675
0.4970754 6.818779 350.7981 301.6465
0.5089834 6.911555 350.7551 301.6278
0.5208838 6.997635 350.7256 301.6149
0.5322621 7.101174 350.7161 301.6095
0.5439968 7.179679 350.7276 301.6009
0.5548855 7.231577 350.7668 301.6064
0.5666613 7.284378 350.8212 301.6031
0.5777218 7.306947 350.9309 301.6222
0.5894038 7.310887 351 301.6417
0.601967 7.303246 351.0855 301.6671
0.6135645 7.286496 351.1736 301.7134
0.625394 7.259624 351.2732 301.7697
0.6359236 7.226008 351.3524 301.8305
0.6470922 7.185234 351.4525 301.891
0.6581325 7.13608 351.5653 301.9532
0.669363 7.101324 351.659 302.0131
0.6805198 7.068539 351.7362 302.0762
0.6942397 7.000206 351.8377 302.1168
0.7059088 6.944774 351.9496 302.1723
0.7170921 6.88855 352.0089 302.1894
0.7286251 6.816502 352.0482 302.2319
0.7401441 6.747478 352.0828 302.2638
0.7511398 6.682091 352.112 302.3034
0.7633087 6.637248 352.1396 302.3409
0.7739303 6.61281 352.1481 302.3801
0.7849381 6.601943 352.1466 302.4016
0.7956694 6.60297 352.1622 302.446
0.8065513 6.599684 352.1478 302.4786
0.8176848 6.596053 352.1312 302.5043
0.8283952 6.586149 352.0983 302.5136
0.8407389 6.573861 352.0859 302.5089
0.8517521 6.55667 352.0575 302.5056
0.8626862 6.528082 351.9987 302.4851
0.8738838 6.526615 351.9559 302.452
0.884733 6.498804 351.904 302.4404
0.8978261 6.520667 351.8774 302.4084
0.9096614 6.536787 351.8509 302.3926
0.920414 6.547628 351.8169 302.3787
0.9313533 6.584846 351.7844 302.3819
0.9428812 6.611873 351.7513 302.3656
0.9547016 6.642776 351.7173 302.3524
0.9656001 6.672845 351.6886 302.3152
0.9762703 6.70273 351.6584 302.28
0.9870905 6.74254 351.6339 302.236
0.9978476 6.756001 351.5963 302.1818
1.00984 6.782486 351.565 302.1381
1.025293 6.821929 351.4921 302.0934
1.035967 7.036548 351.2434 302.0905
1.046694 7.261341 351.1226 302.1448
1.057986 7.63767 351.0117 302.1279
1.068839 8.231982 350.8625 302.0352
1.080708 8.883839 350.8084 301.8699
1.092835 9.530432 350.788 301.6568
1.106664 10.25322 350.7465 301.2973
1.117767 11.09071 350.6579 300.8881
1.1286 12.00079 350.5186 300.4939
1.140216 13.3331 350.3677 300.0377
1.151031 14.73472 350.2584 299.6865
1.162748 16.45281 350.388 299.4875
1.174576 18.15837 350.5598 299.428
1.185518 19.93179 350.6008 299.2459
1.19696 21.8693 350.5856 299.0632
1.209132 23.80015 350.6738 298.8123
