時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 351.6766 344.1815 0.2328991
0.08666666 351.7135 344.238 0.1127404
0.12 351.7255 344.2638 0.1005843
0.1500336 351.6712 344.2272 0.2665786
0.1794933 351.6766 344.2309 0.2434651
0.2087246 351.6667 344.2462 0.2334853
0.2378168 351.6878 344.2387 0.2275574
0.2711501 351.6836 344.246 0.186983
0.3024062 351.6864 344.2389 0.3357871
0.3323764 351.6784 344.2289 0.3234639
0.3624852 351.6845 344.2173 0.3169766
0.3912416 351.6906 344.215 0.292688
0.422252 351.6804 344.2426 0.2435829
0.45085 351.7065 344.2403 0.2396872
0.4803264 351.6949 344.2332 0.2427284
0.5116712 351.7014 344.2398 0.2382487
0.5409038 351.6957 344.2564 0.179457
0.5707119 351.7032 344.2393 0.1948453
0.6002433 351.7117 344.2317 0.1993361
0.6285836 351.7079 344.2448 0.1737257
0.6584553 351.7054 344.248 0.1847476
0.68837 351.7112 344.235 0.1837178
0.7170937 351.702 344.2442 0.1678195
0.7500312 351.7075 344.2555 0.1690323
0.7807232 351.7132 344.277 0.1316342
0.8105952 351.7127 344.2611 0.1343987
0.8401106 351.7193 344.273 0.1080393
0.8687756 351.7336 344.2864 0.08645546
0.8987406 351.7264 344.2744 0.1051169
0.9289469 351.7318 344.272 0.09591658
0.9622803 351.7531 344.2935 0.1059412
0.9924272 351.7653 344.2886 0.1174146
1.022125 351.7461 344.284 0.1227623
1.055449 351.7403 344.2944 0.08623434
1.084155 351.7452 344.2885 0.1009515
1.114028 351.7655 344.2939 0.0936853
1.147361 351.768 344.2933 0.0809228
1.177907 351.7666 344.2996 0.08101723
1.207005 351.7657 344.317 0.07618949
1.236773 351.7806 344.3091 0.0904519
1.268121 351.7739 344.3131 0.08532866
1.296819 351.7675 344.292 0.220791
1.330153 351.7493 344.2622 0.3655373
1.363486 351.7312 344.2527 0.3532395
1.392276 351.7196 344.2653 0.2976951
1.425609 351.7362 344.2526 0.2961807
1.458092 351.7221 344.2108 0.4266075
1.490644 351.6987 344.2138 0.4001989
1.522778 351.6876 344.2006 0.3976421
1.556111 351.6889 344.2116 0.3922071
1.589143 351.6797 344.2129 0.3257622
1.622477 351.7001 344.2018 0.3096054
1.652799 351.7167 344.1802 0.3913027
1.682128 351.7075 344.1886 0.3921536
1.713566 351.7056 344.1762 0.3565702
1.745255 351.7183 344.1512 0.433353
1.776637 351.7106 344.1597 0.3936072
1.806791 351.6926 344.1604 0.3607637
1.837788 351.7223 344.1302 0.4450872
1.868078 351.6897 344.1499 0.4180543
1.900208 351.6886 344.145 0.4141064
1.93305 351.6937 344.1419 0.4062719
1.965104 351.6666 344.163 0.3592391
1.995373 351.6672 344.1872 0.2911625
2.026725 351.6758 344.1774 0.308126
2.057616 351.6727 344.1821 0.3214981
2.090949 351.6814 344.1874 0.2629467
2.124282 351.6881 344.1341 0.3565366
2.157615 351.6624 344.1004 0.4753947
2.190949 351.6485 344.1153 0.415083
2.220791 351.6599 344.1359 0.3845872
2.248768 351.6428 344.1354 0.3699601
2.282101 351.6502 344.1321 0.3705899
2.312703 351.6846 344.1415 0.3449676
2.346036 351.6832 344.1435 0.290224
2.379369 351.6489 344.1417 0.3877831
2.412389 351.6593 344.1332 0.3808236
2.442394 351.6259 344.1367 0.3575255
2.475728 351.6227 344.158 0.3492099
2.505924 351.6155 344.1492 0.3414918
2.536733 351.6269 344.1522 0.3490495
2.570066 351.6326 344.1573 0.3248004
2.599622 351.626 344.1681 0.3378308
2.627803 351.6473 344.1519 0.2980794
2.657257 351.6489 344.1612 0.2730458
2.689819 351.668 344.1824 0.2496976
2.721302 351.6733 344.1687 0.2511053
2.754636 351.6639 344.1714 0.2580924
2.785309 351.6599 344.1804 0.1566012
2.815116 351.6685 344.1949 0.1324909
2.848449 351.6635 344.174 0.2603444
2.877905 351.6604 344.1831 0.2525806
2.907676 351.6442 344.1343 0.3996236
2.938956 351.6365 344.1287 0.3670498
