時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 351.2408 5.239143 1.327483
0.08666666 351.7345 3.843416 2.997707
0.12 351.7169 3.866067 3.009712
0.1480227 351.7255 3.790701 3.160023
0.181356 351.771 3.687681 3.161464
0.2146894 351.8596 3.5389 3.16346
0.2439322 351.9294 3.483485 3.129913
0.2739199 351.968 3.496071 3.140732
0.3032488 351.9473 3.597862 3.061567
0.332911 351.9186 3.781567 3.021118
0.3618706 351.9516 4.186674 2.997416
0.3910907 352.0255 4.629019 2.911103
0.4199443 352.1707 5.58196 2.733293
0.4496072 352.3343 6.455132 2.560406
0.4804673 352.6844 7.863174 2.329928
0.5112073 353.0381 9.222441 2.165077
0.5445406 353.2657 10.07095 2.118462
0.5771482 353.7508 11.32498 2.061898
0.6084507 354.031 11.8255 2.015768
0.6380879 354.4023 12.22203 1.984467
0.6700465 354.6903 12.27513 1.882059
0.6991367 354.8724 12.05875 1.762235
0.7284467 354.9485 11.81651 1.705935
0.76178 354.9416 11.35722 1.665273
0.7906788 354.9938 10.76344 1.77093
0.8230151 355.0523 10.23947 1.943997
0.8537514 355.1727 9.679044 2.211561
0.8814145 355.3589 9.196911 2.52597
0.9093728 355.4958 8.911829 2.721795
0.9427062 355.645 8.4531 3.078535
0.9708675 355.7861 7.877775 3.37671
1.001756 355.904 7.260783 3.585949
1.035089 355.9786 6.676092 3.741667
1.063492 356.1877 5.653008 3.994657
1.094219 356.2997 5.010701 4.179951
1.123009 356.4492 3.921735 4.396507
1.1525 356.566 2.853345 4.590325
1.185143 356.6242 2.101026 4.726519
1.213781 356.7627 1.146535 4.920845
1.245724 356.8223 0.3298925 5.101017
1.274529 356.8959 359.7596 5.279793
1.30601 356.9394 359.4942 5.394214
1.331322 357.0257 359.117 5.642179
1.359389 357.0969 358.935 5.806694
1.388253 357.1957 358.8264 5.993452
1.415177 357.2559 358.7386 6.089896
1.44347 357.2959 358.6822 6.164081
1.474388 357.347 358.6903 6.193871
1.502427 357.4417 358.6891 6.197816
1.531246 357.5011 358.6561 6.231373
1.561438 357.5684 358.6111 6.239017
1.588965 357.599 358.5594 6.236596
1.617117 357.6534 358.5063 6.211631
1.649192 357.6779 358.4702 6.188988
1.677073 357.668 358.4666 6.198711
1.710406 357.6097 358.4697 6.17175
1.742631 357.5386 358.5737 6.06391
1.770094 357.3567 358.79 5.923331
1.798477 357.2804 358.9266 5.893047
1.826346 357.2041 359.1881 5.790867
1.857332 357.2079 359.4223 5.720746
1.885176 357.2094 359.8238 5.572546
1.912194 357.1804 0.2852303 5.396127
1.939256 357.1306 1.770995 5.047189
1.969071 357.2231 3.188924 4.862899
1.997619 357.5392 5.712782 4.629581
2.027476 357.7998 7.585864 4.51661
2.05786 358.0203 10.18017 4.390734
2.08537 358.4729 13.04625 4.315388
2.112783 358.9339 14.9642 4.254697
2.141659 359.831 17.47505 4.147244
2.169503 0.9809931 19.1576 4.057837
2.196474 2.686692 21.19412 3.793623
2.229807 4.110373 22.47775 3.563596
2.258295 5.97489 24.31225 3.496655
2.289535 6.037242 26.26011 3.640413
2.319059 4.913296 28.51388 3.610488
2.348688 4.012734 30.35373 3.234665
2.378629 2.68097 33.03827 2.441881
2.406685 1.913594 34.92513 1.997309
2.437023 1.083461 37.33372 1.675137
2.465583 0.9664866 38.50433 1.474487
2.493162 1.402465 39.92186 1.196259
2.520766 2.029088 40.68232 1.083851
2.550146 3.249803 41.59032 1.591692
2.578765 4.242964 42.47525 2.47544
2.607774 4.874538 43.95705 3.031931
2.637316 4.828906 45.62994 2.512484
2.667746 4.593765 46.66117 2.329946
2.695897 4.403693 47.90683 2.282459
2.72286 4.361582 48.82276 2.026184
2.750065 4.266753 49.36649 1.71953
2.783399 4.224923 49.95377 1.378295
2.810556 4.247649 50.67987 1.048915
2.837885 4.218955 51.80003 0.8894957
2.86537 4.369898 52.7817 0.9043132
2.891144 4.612136 53.96952 0.8587132
