時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 352.5957 351.7051 2.337842
0.08666666 352.5727 351.7782 2.374306
0.12 352.5705 351.7764 2.384422
0.1533333 352.5742 351.7942 2.391641
0.1866667 352.5596 351.7755 2.384844
0.22 352.5375 351.7882 2.382411
0.252572 352.5545 351.8127 2.379824
0.2859053 352.5249 351.8062 2.383836
0.3192387 352.5434 351.794 2.381857
0.3502831 352.5328 351.8008 2.382074
0.3812603 352.5493 351.7899 2.375499
0.4145937 352.5458 351.7832 2.373072
0.4469695 352.5371 351.787 2.365891
0.4772571 352.5597 351.7756 2.375998
0.5105904 352.5605 351.7743 2.387701
0.5439237 352.5447 351.7689 2.388007
0.5747538 352.5632 351.7762 2.400176
0.6072589 352.5585 351.7828 2.40295
0.6399055 352.5693 351.7851 2.403486
0.6727033 352.5677 351.8135 2.427821
0.7047738 352.5681 351.8108 2.422905
0.7381072 352.58 351.7967 2.433676
0.7688432 352.6084 351.7885 2.42128
0.8017994 352.6151 351.7722 2.440061
0.8349593 352.5826 351.7664 2.42861
0.8682926 352.5896 351.7691 2.420818
0.9016259 352.5958 351.7585 2.403206
0.9337034 352.5957 351.7478 2.395678
0.963513 352.5894 351.7364 2.405775
0.9968463 352.5906 351.7368 2.390265
1.028497 352.6057 351.7456 2.390781
1.0615 352.6114 351.7261 2.387582
1.092697 352.6154 351.7329 2.393054
1.12603 352.5908 351.7614 2.380821
1.155709 352.593 351.7555 2.386964
1.18863 352.5987 351.7656 2.400512
1.221227 352.5874 351.7734 2.36677
1.253511 352.579 351.771 2.36881
1.286844 352.6058 351.7534 2.362543
1.320178 352.5801 351.7803 2.355809
1.353511 352.5913 351.7738 2.349744
1.385664 352.5897 351.7753 2.342693
1.418998 352.5751 351.7348 2.348674
1.449888 352.5902 351.6762 2.307413
1.481678 352.5961 351.768 2.352615
1.514933 352.5643 351.7538 2.246237
1.546772 352.604 351.7177 2.351439
1.575743 352.5956 351.7239 2.342192
1.609076 352.5935 351.7279 2.358788
1.640625 352.6024 351.7268 2.370493
1.671411 352.6064 351.7235 2.357142
1.703617 352.6014 351.7219 2.33753
1.73687 352.6022 351.7146 2.379034
1.767991 352.6312 351.7227 2.36018
1.798047 352.6261 351.7118 2.385433
1.830754 352.6285 351.7506 2.390692
1.861422 352.6684 351.8242 2.543633
1.894755 352.608 351.7812 2.453739
1.924373 352.5796 351.7765 2.530794
1.955954 352.5411 351.8369 2.427114
1.986954 352.5863 351.9916 2.5122
2.019896 352.6214 352.11 2.457059
2.051207 352.5184 352.4682 2.412888
2.084274 352.5356 352.4861 2.402006
2.115412 352.6144 352.3027 2.399747
2.148745 352.6344 352.266 2.397655
2.182078 352.6399 352.302 2.45041
2.211148 352.6242 352.2846 2.419778
2.242727 352.6322 352.2961 2.473834
2.276061 352.6358 352.3062 2.467403
2.308018 352.6154 352.3058 2.487687
2.340581 352.7682 352.6625 2.834531
2.37334 352.6338 352.3276 2.360655
2.406673 352.7747 352.2759 2.541051
2.440006 352.6661 352.273 2.467069
2.472426 352.6608 352.4234 2.519222
2.505471 352.6537 352.4702 2.489451
2.536631 352.6537 352.4669 2.505676
2.567621 352.6934 352.3858 2.533964
2.599269 352.7112 352.4323 2.548908
2.630576 352.7002 352.448 2.546851
2.662371 352.7621 352.5328 2.569603
2.692556 352.7473 352.6892 2.542363
2.724289 352.7564 353.0182 2.52739
2.757623 352.9151 353.542 2.575508
2.789537 354.1004 354.5923 3.227873
2.821125 354.5431 355.7335 3.76141
2.851986 354.356 357.2851 2.806378
2.884148 355.6247 358.8805 3.173326
2.915654 359.771 1.365615 3.112011
2.946084 4.636678 3.246681 3.779312
2.979417 7.856456 4.099223 5.61208
3.01275 14.47027 6.001261 7.219586
3.044619 20.86989 6.432473 8.855509
3.07405 27.37537 7.404429 11.01891
3.107383 31.17645 7.455262 12.3767
3.13817 30.35332 6.389433 12.11527
3.171503 24.41454 3.116311 10.48008
