時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 330.9387 10.22155 319.7273
0.08666666 6.050477 358.1905 308.5651
0.12 7.122724 358.1801 308.6706
0.1484451 10.08333 359.03 308.7786
0.1817784 10.05233 358.7189 307.5979
0.2151118 10.36708 357.9661 307.1579
0.243773 10.22205 356.6371 306.8158
0.2771063 10.67929 355.3879 306.8306
0.3078574 11.66692 353.7732 307.4416
0.3367013 12.61268 353.4805 307.6199
0.3663169 13.14906 353.5918 307.6459
0.3965372 13.22958 353.8942 307.5651
0.4266383 13.07216 354.4821 307.3569
0.4563682 12.82488 355.065 307.1078
0.4871297 12.5274 355.3506 307.2926
0.5158115 12.27537 355.9113 307.4553
0.5449369 12.08835 356.4417 307.4348
0.5752859 12.07215 356.6289 307.5268
0.605352 12.12119 356.8207 307.9234
0.6345145 12.20777 356.8367 307.9165
0.6633762 12.51132 356.6542 307.9706
0.696696 12.79999 356.4826 308.2798
0.7258199 13.22826 356.1602 308.2568
0.7545215 13.8212 355.8146 308.3097
0.7878548 14.33885 355.6165 308.9191
0.8174747 14.93121 355.2271 309.4329
0.846903 15.5165 355.0446 309.4948
0.877746 15.97969 354.9504 309.8007
0.9089435 16.46918 354.9368 310.5197
0.9414094 16.96657 355.2338 310.9143
0.9713676 17.27428 355.4326 311.0663
1.001647 17.63842 355.6242 311.2383
1.03275 18.03977 355.7594 311.3942
1.063913 18.41679 355.5386 311.1797
1.094814 18.73885 354.9826 310.9881
1.126147 19.58478 354.31 310.8969
1.15948 20.39318 353.8186 310.6815
1.190509 21.71533 352.8523 310.2927
1.221274 22.77693 352.6342 310.4896
1.248536 23.95061 352.4954 310.3623
1.28187 24.64875 352.542 310.0739
1.312854 25.39493 352.821 310.0904
1.341256 25.72132 353.1992 310.221
1.371894 25.8252 353.3582 310.2475
1.401058 25.87799 353.4283 310.1554
1.4316 25.71474 353.3486 310.2085
1.46136 25.73779 353.2237 310.3852
1.492819 25.93998 352.9161 310.637
1.526153 25.99407 352.2704 310.7095
1.555849 26.4376 351.5606 310.9764
1.589182 26.79771 350.8855 311.2484
1.621796 26.90023 350.2343 311.631
1.653445 26.88117 349.9172 312.2306
1.68581 26.98215 349.8059 312.9104
1.716712 26.61999 349.8911 313.5189
1.747229 26.30095 350.4742 314.8011
1.780562 26.63699 351.6252 316.8912
1.810063 27.37718 353.1829 318.9023
1.839779 27.92133 354.577 320.4473
1.870995 28.71386 356.6862 323.0787
1.898987 29.38189 358.9127 325.8088
1.93232 29.97355 0.6710249 327.3502
1.962948 30.54809 3.705766 331.0727
1.993997 30.55879 6.104437 334.4693
2.026897 30.61378 7.885431 336.5097
2.057119 30.62419 9.582099 338.849
2.090452 30.38425 10.19139 341.1236
2.123785 30.7663 10.04532 343.3867
2.153682 32.25799 7.641951 344.8419
2.183122 32.80935 6.799351 345.2004
2.213125 34.83243 3.674886 344.6187
2.243484 36.11753 2.595906 343.8964
2.273486 36.08425 2.62518 343.8039
2.306819 36.20412 2.557328 343.696
2.337048 36.31668 2.669875 343.4648
2.370381 36.93926 2.900819 343.3486
2.40224 37.44094 2.833823 343.1792
2.435233 38.29596 2.740255 343.195
2.465591 38.86813 1.366474 343.6623
2.496624 39.54904 0.6350092 343.3302
2.525109 39.4726 359.3329 342.4565
2.553079 40.04972 357.378 340.976
2.584006 40.48475 356.6636 340.1381
2.615515 40.8913 355.2158 339.5201
2.644768 40.7618 355.0392 339.7899
2.678102 39.52058 355.3977 340.3229
2.709844 37.02619 356.5977 340.4942
2.742305 33.72009 359.47 340.9704
2.771321 29.58388 2.53229 341.5099
2.803064 24.80064 5.889388 342.9812
2.833431 21.45382 8.748359 344.0279
2.864086 17.43472 12.21891 344.4248
2.897419 14.50693 15.76717 345.4558
2.927978 12.72682 18.90212 347.2369
2.961311 11.463 20.15886 348.3894
2.994644 10.48095 20.13615 348.6705
3.024574 9.839449 19.29355 349.5424
3.057827 9.534745 18.08278 350.4104
