時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.07 359.0732 3.206529 357.8776
0.1160181 356.2384 4.975338 358.0415
0.1366533 356.1572 4.785676 358.1926
0.1494328 355.9307 4.474208 358.3763
0.1621917 355.8086 4.378661 358.4066
0.1761423 355.6637 4.265304 358.4346
0.1871019 355.6021 4.230613 358.4207
0.1983549 355.5725 4.204996 358.4164
0.2100616 355.552 4.189179 358.3942
0.2207001 355.5782 4.175355 358.4002
0.231951 355.5556 4.149475 358.4516
0.2425529 355.5609 4.125363 358.4804
0.2535267 355.5313 4.127134 358.495
0.264314 355.5066 4.121285 358.5008
0.2754095 355.4766 4.134366 358.4619
0.2896395 355.4755 4.147261 358.3984
0.3002691 355.4742 4.196097 358.3416
0.3109752 355.5139 4.211088 358.3174
0.3220205 355.567 4.243612 358.27
0.333259 355.599 4.250952 358.2215
0.344588 355.6457 4.238056 358.1812
0.3551763 355.6975 4.214125 358.119
0.3666228 355.7563 4.183983 358.0598
0.3782716 355.8096 4.153486 357.9987
0.3894353 355.8546 4.135339 357.9418
0.4001985 355.8842 4.103427 357.8853
0.4119785 355.9055 4.083057 357.8365
0.4234737 355.898 4.046104 357.7815
0.4341558 355.8951 3.998776 357.7532
0.4451782 355.9058 3.94725 357.7422
0.4561271 355.8968 3.920225 357.7284
0.4667694 355.8934 3.863677 357.7229
0.4778182 355.8554 3.801491 357.7461
0.4904642 355.8371 3.773029 357.7623
0.5013633 355.806 3.709142 357.8102
0.5119528 355.7672 3.648069 357.8468
0.5226408 355.729 3.578348 357.9341
0.5334258 355.7025 3.523245 357.993
0.5447804 355.6735 3.4575 358.041
0.5562739 355.6453 3.381366 358.0878
0.5674392 355.6031 3.308835 358.1219
0.5788666 355.5806 3.27387 358.1312
0.5903037 355.5532 3.198479 358.1492
0.6012849 355.5439 3.146237 358.1417
0.612395 355.5186 3.095876 358.1323
0.6234081 355.4742 3.02741 358.1316
0.634049 355.4473 2.971143 358.083
0.6449784 355.413 2.905284 358.0644
0.6560521 355.4108 2.824632 358.037
0.6672762 355.4376 2.740438 358.0227
0.6779063 355.4631 2.664382 357.9954
0.6911181 355.502 2.587411 358.0021
0.7020258 355.5173 2.496046 357.9868
0.71276 355.5152 2.40316 357.9991
0.72381 355.5359 2.301681 358.0111
0.7356586 355.5402 2.194129 358.0124
0.7465675 355.5508 2.103627 358.0135
0.757149 355.5663 1.997653 358.0418
0.767909 355.5729 1.909233 358.0302
0.7792101 355.5804 1.814204 358.0539
0.7900921 355.5733 1.694067 358.0675
0.800752 355.5598 1.583936 358.0842
0.8121542 355.554 1.466177 358.0915
0.8230027 355.555 1.350023 358.1272
0.8339828 355.5457 1.230252 358.1416
0.8447574 355.5481 1.110097 358.1653
0.8556365 355.5226 1.001375 358.1876
0.8664671 355.4937 0.8752903 358.201
0.8773893 355.4726 0.7452042 358.19
0.8883967 355.4599 0.6265705 358.1701
0.9011338 355.4142 0.4684106 358.1596
0.9118474 355.4015 0.3159405 358.1764
0.922737 355.3819 0.1631527 358.1901
0.9332367 355.3665 0.01401016 358.2038
0.9444526 355.3586 359.8569 358.2061
0.9555264 355.3668 359.6978 358.2204
0.9663295 355.3564 359.5416 358.2015
0.9772071 355.3344 359.3892 358.1859
0.9883003 355.3204 359.2208 358.1593
1.000451 355.3034 359.0616 358.1349
1.011579 355.2682 358.8716 358.1255
1.023129 355.2372 358.6823 358.1067
1.033681 355.2015 358.47 358.0854
1.044583 355.1696 358.2731 358.0748
1.056204 355.1451 358.0571 358.0638
1.066901 355.0985 357.847 358.06
1.078421 355.0266 357.592 358.0523
1.092804 354.9451 357.3154 358.0565
1.104916 354.8534 357.0417 358.0482
1.115917 354.7709 356.7412 358.0285
1.126453 354.692 356.4646 357.9942
1.136871 354.5872 356.2177 357.9473
1.147578 354.5117 355.9727 357.9145
1.158418 354.4089 355.719 357.8846
1.17023 354.2956 355.4944 357.8846
1.183278 354.1544 355.2452 357.8739
