時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 35.22269 263.2434 302.8279
0.08666666 41.0271 272.5078 307.6977
0.12 41.0318 272.9478 308.2638
0.1512008 40.87408 274.7759 310.7108
0.1833222 40.78541 275.4907 311.6352
0.2166555 40.7133 275.7587 312.1153
0.2441588 40.76365 275.2283 311.8462
0.2729307 41.14742 274.2068 311.0579
0.3051079 41.40724 273.3257 310.3356
0.3342223 41.96346 271.6398 309.233
0.3632067 42.71821 269.7439 307.9632
0.3949971 43.16748 268.2351 306.9616
0.425134 43.60406 266.2291 305.7531
0.4543716 43.9453 264.5511 304.8084
0.487705 43.9686 263.3657 304.0785
0.5164707 43.83729 262.744 303.5778
0.5459763 43.72079 262.631 303.3943
0.5768183 43.59622 262.8193 303.3947
0.6101517 43.45801 263.2838 303.6354
0.643485 43.39207 264.1131 303.9897
0.6747389 43.3716 264.7751 304.2755
0.7063546 43.38286 265.2138 304.5289
0.7360255 43.44443 265.804 304.9837
0.768167 43.49931 266.3264 305.4525
0.7977752 43.49096 266.8451 306.0442
0.8271462 43.43804 267.1835 306.454
0.8557961 43.3479 267.5825 306.8948
0.8847839 43.21328 267.7726 307.1251
0.9147404 43.04495 267.9637 307.4771
0.9480737 42.90943 268.0078 307.6149
0.9794315 42.71671 268.1069 307.7303
1.009798 42.43402 268.0356 307.6655
1.040191 42.19532 267.7437 307.5516
1.071028 41.95167 267.2112 307.2056
1.104362 41.62698 266.4633 306.6094
1.136722 41.31026 265.5268 305.7827
1.167584 40.95118 264.5847 304.9675
1.198425 40.62217 263.992 304.4828
1.229653 40.06959 263.2668 303.8824
1.262986 39.38379 262.6781 303.3702
1.292329 38.51277 262.0879 302.7159
1.323546 37.7799 261.6798 302.1606
1.355783 37.04808 261.4086 301.5474
1.389117 36.33861 261.287 301.0415
1.420627 34.82985 261.243 300.1696
1.45396 34.11504 261.6289 299.9422
1.485406 32.92271 261.9532 299.9699
1.514803 31.21231 262.4028 300.0481
1.543673 30.20742 262.7339 300.1223
1.575413 28.92433 262.9703 300.291
1.602283 27.19468 263.3134 300.5818
1.635015 26.0401 263.3952 300.7364
1.668348 25.40697 263.2404 301.2333
1.701681 25.28809 263.0142 302.6112
1.731877 25.65635 262.0473 304.4573
1.765048 25.98593 261.5827 304.94
1.796919 26.40568 261.2722 305.179
1.827372 26.93817 261.4239 305.5269
1.856465 27.29582 261.6053 305.6308
1.886799 27.83969 262.1569 305.4133
1.915817 28.28655 262.5746 305.1136
1.949151 28.91787 263.2491 304.701
1.97626 29.76657 263.867 304.2491
2.007358 30.7065 264.5328 304.0437
2.039285 31.67726 265.1634 304.0452
2.071068 32.22476 265.7073 304.3117
2.104401 32.50221 266.2702 304.9009
2.136131 32.46449 266.8416 305.8681
2.165152 32.1774 266.8328 306.5344
2.193805 31.91713 266.6628 306.862
2.223388 31.38609 266.1265 307.1043
2.255888 30.91283 265.5816 307.1309
2.288629 30.19302 264.7593 306.9555
2.318249 29.56783 263.7783 306.529
2.345738 29.10184 262.7633 306.0891
2.376757 28.89345 262.1328 305.7868
2.406377 28.70436 261.2791 305.2632
2.436958 28.50401 260.6796 304.7357
2.470291 28.22101 260.3311 304.1646
2.500907 28.06309 260.3333 303.6508
2.532176 27.81204 260.5239 303.3778
2.559547 27.71263 260.7782 303.3065
2.589292 27.78626 261.3054 303.3659
2.622625 27.84596 261.6909 303.4773
2.65461 27.92222 262.0304 303.6351
2.687015 28.08852 262.3842 303.8746
2.720348 28.28917 262.456 304.0268
2.753682 28.68487 262.3772 304.2504
2.787015 29.04353 262.2924 304.4386
2.820349 29.4533 262.2198 304.665
2.851554 29.74853 262.3031 304.9165
2.884888 29.96022 262.4818 305.2208
2.918221 30.17564 262.7723 305.4818
2.951554 30.32502 263.0786 305.5768
2.983393 30.34112 263.45 305.5198
3.016637 30.27112 263.7111 305.3635
3.049275 30.10847 263.8789 305.1128
3.081023 29.95607 263.9385 304.8278
