時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 350.8513 3.777877 359.3024
0.08666666 350.8619 3.736689 359.3157
0.1109139 350.8285 3.498288 359.4424
0.1442472 350.8453 3.516114 359.3114
0.1775805 350.8915 3.515209 359.3998
0.2056066 350.9516 3.529319 359.4482
0.2301512 350.9643 3.505354 359.4722
0.259512 351.0004 3.471488 359.4976
0.2865202 351.0449 3.447272 359.494
0.3109058 351.0389 3.391804 359.5527
0.3385729 351.0061 3.388657 359.5475
0.3644807 350.9961 3.372467 359.581
0.3908768 351.0048 3.329944 359.6262
0.4150642 350.9815 3.325441 359.6161
0.4405077 350.9346 3.302664 359.6411
0.4738411 350.9155 3.297796 359.6682
0.4994287 350.9453 3.252452 359.6952
0.5277727 350.9883 3.243402 359.7075
0.5534577 350.9796 3.230721 359.7321
0.5799872 350.9637 3.218003 359.7487
0.6072094 350.986 3.201879 359.7698
0.6328465 351.0422 3.185664 359.7684
0.6569422 351.1389 3.180715 359.7908
0.6834717 351.1811 3.191818 359.7833
0.7101848 351.2185 3.188617 359.7774
0.7351404 351.2219 3.192914 359.7841
0.7601469 351.2571 3.204068 359.7635
0.7904764 351.2769 3.226216 359.6701
0.8175036 351.3164 3.24031 359.6755
0.8449965 351.3955 3.217736 359.8166
0.8703784 351.4458 3.221287 359.8404
0.8963888 351.5172 3.198874 359.8482
0.9222441 351.6094 3.122313 359.8829
0.9476296 351.6638 3.065761 359.878
0.9737911 351.712 3.042979 359.8898
1.001419 351.6881 3.049854 359.8655
1.029676 351.6895 3.046154 359.8718
1.056505 351.7233 3.099096 359.8943
1.085849 351.7296 3.126856 359.8642
1.110855 351.7316 3.180735 359.8722
1.137879 351.7246 3.166829 359.8994
1.164485 351.7597 3.141945 359.8749
1.190326 351.8089 3.129014 359.8698
1.21683 351.8126 3.094809 359.877
1.245693 351.8525 3.071236 359.9081
1.269968 351.8528 3.082995 359.9218
1.294472 351.8847 3.065675 359.9309
1.320995 351.9287 3.086454 359.9088
1.348063 351.9398 3.078173 359.9129
1.373547 351.9432 3.07788 359.9452
1.3984 351.9219 3.056965 359.9422
1.424171 351.9253 3.031925 359.9342
1.450386 351.9776 3.02327 359.9046
1.474497 351.9987 3.050761 359.8113
1.50091 352.0346 3.060441 359.8965
1.533747 352.0485 3.063566 359.9469
1.560277 352.0608 3.028376 359.9576
1.585184 352.1053 2.952288 -0.005657457
1.610994 352.1167 2.913296 0.003964519
1.639574 352.1071 2.863036 0.02570682
1.670017 352.0554 2.838243 0.03039613
1.693161 352.0372 2.837872 0.01930012
1.716585 352.0339 2.828437 0.05071949
1.74298 352.0548 2.832773 0.1068756
1.77115 352.0787 2.843777 0.07389373
1.794761 352.088 2.841382 0.06191327
1.818918 352.1146 2.828039 0.04723204
1.846042 352.1314 2.839289 0.04856109
1.875156 352.1481 2.823367 0.05750155
1.900053 352.1314 2.821097 0.05589806
1.923535 352.1135 2.812214 0.05508252
1.949641 352.1075 2.817059 0.03899194
1.975992 352.1117 2.812814 0.06065987
2.000909 352.1021 2.804451 0.07083713
2.029005 352.0723 2.779939 0.08423118
2.055568 352.0719 2.760065 0.07045357
2.081582 352.1424 2.761961 0.02826358
2.109702 352.2093 2.803744 359.9678
2.137944 352.281 2.800343 0.02419819
2.166501 352.3044 2.822647 0.08737626
2.194277 352.3483 2.804735 0.04986223
2.219167 352.347 2.7698 0.06331462
2.243871 352.4252 2.744023 0.06023923
2.270108 352.4696 2.735713 0.05126258
2.295238 352.4402 2.704956 0.07853533
2.319987 352.4357 2.713021 0.04478735
2.34303 352.4565 2.702805 0.08579007
2.370527 352.4941 2.695782 0.09737706
2.397156 352.5517 2.719667 0.0980882
2.421329 352.612 2.72772 0.0979539
2.449083 352.6886 2.733557 0.1116619
2.478475 352.7712 2.714588 0.1198248
2.50645 352.8682 2.709774 0.1230008
2.532341 352.9422 2.673692 0.1396473
2.556289 353.0097 2.64978 0.1267342
