時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 346.9229 1.991823 357.7534
0.08666666 351.8713 358.6854 355.1982
0.1087136 352.2842 358.2512 355.0622
0.1154868 353.4924 356.8862 354.5742
0.1228751 354.4457 355.7703 354.1866
0.134002 354.8387 354.9407 354.1895
0.1451657 355.087 354.0331 354.2211
0.1564426 355.1392 353.3056 354.1894
0.167081 355.006 352.6217 354.1891
0.178131 354.7671 352.0192 354.3017
0.1895439 354.4977 351.2144 354.4252
0.2003058 354.2898 350.3824 354.5048
0.2109389 354.2194 349.5001 354.575
0.2236902 354.243 348.6755 354.4972
0.2338852 354.2216 348.0697 354.3575
0.2455375 354.1081 347.5717 354.2993
0.2558415 354.0121 347.1605 354.3435
0.2668039 353.7908 346.9585 354.4897
0.2777987 353.4367 346.8788 354.6338
0.2888977 353.0435 347.0367 354.6207
0.3010571 352.9109 347.1633 354.6085
0.3118065 353.0849 347.3419 354.533
0.3226468 353.1634 347.7473 354.1143
0.3336305 353.0038 348.1377 353.7921
0.3445979 352.9 348.5905 353.5799
0.3564005 352.7787 349.0326 353.5107
0.3665714 352.7654 349.6284 353.3844
0.3776017 352.7454 350.2275 353.1537
0.3898361 352.6074 350.8603 352.8208
0.4009575 352.804 351.3085 352.5316
0.4114254 352.9372 351.5299 352.5143
0.4226717 352.972 351.6972 352.5461
0.4338292 352.8238 351.8809 352.3759
0.4446334 352.6107 351.8694 352.2997
0.4553531 352.426 351.9753 352.1696
0.4674715 352.1648 352.1365 352.0739
0.4783063 351.937 352.1103 352.2269
0.4891719 351.7222 352.1627 352.3495
0.5001509 351.4827 352.1803 352.4441
0.5114328 351.407 352.197 352.2234
0.5223579 351.241 352.3573 352.6215
0.5336333 351.173 352.6679 352.7211
0.5449778 351.057 352.8684 353.0179
0.5571114 350.9648 353.0088 353.3487
0.5675073 350.9962 352.9354 353.6223
0.5789176 351.1614 352.8319 353.7843
0.5896444 351.3134 352.6736 354.0954
0.6007184 351.1456 352.6357 354.4243
0.6131406 350.8146 352.7427 354.9331
0.6224663 350.4709 352.9173 355.4977
0.6333721 350.2845 353.1378 356.0935
0.644483 350.2169 353.3797 356.6406
0.6558028 350.1826 353.4727 357.3133
0.6677936 350.0739 353.3963 358.1472
0.6786292 349.7978 353.3302 358.799
0.6892506 349.3539 353.145 359.2924
0.7002066 348.9413 352.8873 359.7624
0.7113817 348.6375 352.5818 0.1125803
0.7226009 348.4978 352.2537 0.4041699
0.7336394 348.5535 352.032 0.5184637
0.7447481 348.7139 351.839 0.5063179
0.7558691 348.9051 352.2698 0.0679815
0.7667972 349.0946 352.042 359.8811
0.777868 349.3397 352.1464 359.9359
0.7895828 349.1732 352.0936 359.8432
0.8033162 349.164 352.1452 359.8349
0.8118983 349.2875 352.1174 359.7061
0.823112 349.5305 352.1304 359.4159
0.8335801 349.825 352.1766 359.1839
0.8450646 350.116 352.1778 358.9434
0.8555372 350.3029 352.1189 358.7847
0.8674248 350.5674 352.1488 358.6074
0.8784425 350.6297 352.2514 358.3806
0.8895106 350.7072 352.4688 358.1107
0.9003435 350.8805 352.7433 357.9171
0.9114817 351.0257 352.9113 357.783
0.9237248 351.0975 353.1096 357.7003
0.9333029 351.1351 353.2337 357.7083
0.9456056 351.2091 353.3361 357.7043
0.9563087 351.2578 353.3213 357.6633
0.967434 351.3698 353.2838 357.5474
0.9798436 351.4341 353.2235 357.4185
0.9915771 351.4151 353.3842 357.1593
1.003164 351.3642 353.7076 356.9333
1.015107 351.3118 353.9705 356.765
1.026999 351.3139 354.1817 356.6615
1.039376 351.4306 354.4308 356.5908
1.051305 351.6066 354.7275 356.4308
1.062952 351.804 354.829 356.3524
1.075331 352.0165 354.9177 356.3158
1.086281 352.1902 354.8961 356.3093
1.096794 352.4276 354.7721 356.4074
1.108314 352.6042 354.5776 356.5268
1.118949 352.6441 354.3939 356.5968
1.134011 352.6221 354.3325 356.5753
1.14312 352.5828 354.3251 356.5914
