時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 354.8156 355.8529 359.2029
0.08666666 354.6724 356.5067 359.2293
0.12 354.6669 356.4839 359.2182
0.1491418 354.5875 356.4406 359.3019
0.1824751 354.5464 356.3953 359.3687
0.2113646 354.0577 356.3606 359.3325
0.2368413 353.6411 356.3025 359.3824
0.2642575 353.2108 356.2897 359.4236
0.2923635 352.6178 356.3289 359.5724
0.3217705 352.0849 356.2878 359.7197
0.3499423 351.3762 356.409 359.8528
0.3770222 350.7153 356.7059 359.5728
0.4064 350.3265 356.908 359.4312
0.4370807 349.9702 357.2507 359.4434
0.4639247 349.7375 357.6227 359.3661
0.4953708 349.215 358.1628 359.1684
0.5282861 348.8123 358.8752 358.9948
0.5558395 348.5811 359.5804 358.8391
0.5839415 348.431 359.9106 358.6732
0.6109944 348.4647 0.2783482 358.4782
0.6443278 348.5319 0.3978851 358.4963
0.6740869 348.472 0.3941976 358.5692
0.7032596 348.3921 0.3212555 358.6131
0.7319863 348.65 0.1334379 358.8029
0.7598587 349.1422 359.9083 358.8774
0.7861289 349.4814 359.7246 358.9105
0.8194623 349.7051 359.5937 358.9037
0.8527956 350.0141 359.428 358.9892
0.8794745 350.4758 359.2389 359.0293
0.9080454 350.8635 359.1088 359.0151
0.9369812 351.7788 358.8894 358.9991
0.9675935 353.2244 358.6601 359.1014
0.9976446 354.4086 358.4893 359.1821
1.028533 355.9579 358.2446 359.2372
1.056071 357.529 357.9058 359.4359
1.086273 358.8029 357.7191 359.5965
1.117713 0.9426361 357.6462 359.8766
1.146905 3.477111 357.8455 359.902
1.179092 5.294924 358.031 359.971
1.206682 6.726369 358.0447 0.1628052
1.23936 6.932881 357.9352 0.4553917
1.266655 6.582871 357.7293 0.7212343
1.294721 6.163518 357.3299 0.9131519
1.325676 5.237785 356.5039 1.098941
1.357919 4.496757 355.6269 1.315957
1.386224 4.150198 354.7972 1.513611
1.414345 3.921764 353.7114 1.822147
1.445273 3.738648 352.3339 2.040966
1.474246 3.768043 351.2858 2.124996
1.504269 4.119683 350.0346 2.078171
1.536228 4.621209 348.8455 1.997164
1.568284 5.018583 348.046 1.888071
1.59669 5.340793 347.3335 1.830525
1.626658 5.325081 346.8685 1.803814
1.65435 5.181154 346.5842 1.782988
1.687208 5.019332 346.4565 1.827536
1.716728 4.776601 346.4557 1.948905
1.749216 4.466321 346.6704 1.974884
1.778994 4.124216 346.8848 1.929675
1.812327 4.027387 347.0556 1.917832
1.844047 4.075054 347.3518 1.938253
1.872856 4.123851 347.5486 1.895592
1.899281 4.165306 347.6861 1.79334
1.932344 4.18849 347.8059 1.756444
1.962214 4.221615 347.8728 1.741874
1.989823 3.974713 347.9366 1.442022
2.018548 3.461691 347.7898 1.098752
2.047873 3.127887 347.5257 0.9021346
2.077537 3.112308 347.3935 0.8881123
2.105895 2.86751 347.2171 0.7720802
2.136425 2.804857 347.1537 0.6762314
2.169759 2.888442 347.2678 0.6812622
2.202066 2.854475 347.6108 0.67779
2.233979 2.626789 348.0443 0.5731196
2.261325 2.517825 351.1848 0.4679531
2.291009 2.093863 351.8073 0.3152044
2.324342 1.518257 352.7385 0.1179847
2.355435 0.8275839 353.9445 359.7928
2.387218 0.1947729 355.0189 359.5079
2.4178 359.3892 356.7055 359.1756
2.447064 358.6313 358.7208 358.8735
2.480397 358.1827 0.6225432 358.6763
2.509415 357.9761 2.444175 358.5924
2.539377 357.8036 3.592221 358.5646
2.569837 357.7001 4.941832 358.4969
2.599115 357.9432 6.051738 358.4837
2.628641 358.2777 6.635987 358.4573
2.657162 358.7431 7.128243 358.476
2.688804 359.1063 7.36405 358.5172
2.718049 359.3528 7.410317 358.6182
2.749454 359.5353 7.372226 358.7698
2.781519 359.6151 7.124154 358.8648
2.813296 359.5732 6.819807 358.9128
2.841291 359.5904 6.390731 359.0093
2.868429 359.5093 5.908875 359.0564
2.896609 359.4658 5.575284 359.0488
