時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 351.7155 355.0958 352.5107
0.08666666 351.4637 354.8842 352.7806
0.1181058 351.4854 354.8814 352.8133
0.1267838 351.5204 354.8575 352.8716
0.1364676 351.278 354.7317 352.7501
0.1478361 351.2654 354.7434 352.7425
0.1581502 351.2555 354.7518 352.7383
0.1698262 351.2751 354.7237 352.76
0.180687 351.2775 354.7281 352.7433
0.2089049 351.2961 354.7458 352.7661
0.2166651 351.3003 354.7345 352.774
0.2247402 351.3163 354.7987 352.796
0.2365138 351.3374 354.7746 352.8105
0.2469837 351.3472 354.7938 352.8319
0.258649 351.3573 354.7856 352.8398
0.2693167 351.3626 354.8142 352.844
0.2798128 351.358 354.7971 352.8615
0.2912413 351.1607 354.6497 352.7233
0.3028458 351.1594 354.6626 352.7124
0.3182032 351.1593 354.6623 352.7381
0.3271536 351.1488 354.6879 352.7383
0.336348 351.1605 354.6619 352.7438
0.3639084 351.1675 354.7066 352.7595
0.3724061 351.1675 354.6928 352.7656
0.3803707 351.1837 354.6701 352.7745
0.3911317 351.2051 354.6611 352.7695
0.4029232 351.222 354.6639 352.7764
0.4138305 351.232 354.6626 352.808
0.4244988 351.2431 354.6641 352.8003
0.4365849 351.2476 354.6643 352.8066
0.4463053 351.2593 354.6866 352.8363
0.4581351 351.2563 354.6776 352.834
0.4679208 351.2793 354.6776 352.8561
0.4808971 351.282 354.6663 352.8476
0.4924695 351.3044 354.6819 352.8711
0.5213172 351.3063 354.6764 352.8628
0.5304041 351.3142 354.6498 352.8806
0.5384513 351.3136 354.6666 352.8863
0.5466081 351.3162 354.659 352.8972
0.5588289 351.3151 354.6613 352.8992
0.5703841 351.3401 354.663 352.9025
0.5802644 351.3404 354.6587 352.9276
0.591207 351.1367 354.4895 352.793
0.6041164 351.0963 354.5362 352.7884
0.6154597 351.0978 354.5137 352.7907
0.6270295 351.101 354.5281 352.8017
0.6394902 351.1186 354.5123 352.801
0.651015 351.1333 354.4937 352.8167
0.6839387 351.134 354.5244 352.8187
0.6926661 351.1451 354.5368 352.8354
0.7004046 351.1786 354.5827 352.8538
0.709201 351.1897 354.5983 352.8723
0.7211568 351.1938 354.6089 352.876
0.731289 351.2374 354.6551 352.9011
0.7420303 351.2326 354.6443 352.8971
0.7538081 351.2198 354.6384 352.9248
0.7649189 351.2381 354.6646 352.9344
0.7753078 351.2441 354.6786 352.9233
0.7866541 351.2633 354.6979 352.959
0.7986665 351.2699 354.6798 352.9646
0.8091733 351.2688 354.6948 352.9762
0.841343 351.2739 354.7036 352.9794
0.8492514 351.2751 354.7123 353.0087
0.8580704 351.304 354.7226 353.0266
0.8663861 351.0095 354.5632 352.8475
0.8751001 351.0288 354.5448 352.8607
0.8871055 350.9673 354.5338 352.8209
0.8974378 350.9692 354.513 352.8364
0.9089832 351.0042 354.477 352.865
0.921177 351.0057 354.5051 352.8579
0.9311082 351.02 354.5085 352.8806
0.942971 351.0182 354.5117 352.8813
0.954277 351.0128 354.5099 352.8724
0.9647568 351.0396 354.5491 352.8933
0.9942772 351.0373 354.5388 352.8977
1.003406 351.0226 354.5386 352.9024
1.011702 350.8672 354.4218 352.7927
1.020495 350.8743 354.4161 352.7946
1.030669 350.8704 354.4086 352.8053
1.043149 350.8716 354.3981 352.8032
1.053184 350.8847 354.429 352.808
1.064019 350.8892 354.4276 352.8054
1.075606 350.9142 354.4448 352.8393
1.08794 350.9279 354.4561 352.8441
1.098756 350.92 354.4521 352.8546
1.108771 350.951 354.4735 352.8579
1.120314 350.9636 354.4702 352.8572
1.151712 350.9693 354.5022 352.894
1.158961 350.9635 354.5056 352.8868
1.167003 351.0009 354.5335 352.9325
1.176422 350.9971 354.5241 352.9483
1.187297 350.8392 354.3356 352.7798
1.198161 350.8506 354.3321 352.7939
1.210153 350.8163 354.3563 352.8027
1.220722 350.8054 354.3547 352.7894
1.231338 350.8226 354.4167 352.8088
1.243057 350.7929 354.4005 352.8459
