時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 345.882 358.3686 0.734302
0.08666666 345.7304 358.4417 0.7952035
0.12 345.7361 358.4392 0.8038772
0.147982 345.7018 358.411 0.7987791
0.1813153 345.6154 358.5041 0.610362
0.2110442 345.6629 358.5912 0.5994154
0.2407321 345.7092 358.7542 0.5561211
0.2675062 345.698 358.8232 0.5083523
0.2942566 345.6484 358.8951 0.4467149
0.3233039 345.6254 358.9449 0.3924235
0.3526554 345.6275 359.0295 0.3568498
0.3799885 345.6565 359.0668 0.3544338
0.4109469 345.6646 359.0554 0.3825009
0.4395046 345.6214 359.0222 0.3669947
0.472838 345.6107 359.0038 0.357484
0.5002304 345.6529 358.9492 0.3154423
0.5300642 345.6836 358.9908 0.2863434
0.5582219 345.6951 359.0239 0.3052016
0.5896214 345.7184 359.0256 0.3441293
0.6179733 345.7675 359.0322 0.3398071
0.6494666 345.7828 359.0111 0.3463358
0.6788285 345.8349 358.9617 0.3497166
0.7082132 345.853 358.9568 0.3460317
0.7355524 345.7931 358.9424 0.4278233
0.7635056 345.797 358.8896 0.5257415
0.7948813 345.858 358.8745 0.4774705
0.8250521 345.8923 358.8437 0.4604438
0.8533124 345.807 358.8138 0.513046
0.880098 345.7991 358.834 0.4803857
0.908937 345.8564 358.8358 0.5107498
0.9388422 345.9405 358.8587 0.5291247
0.9671227 345.9536 358.8722 0.5468867
0.994108 345.9091 358.8724 0.5417867
1.026852 345.9168 358.8636 0.5665419
1.056847 346.019 358.8364 0.6054174
1.08465 346.0346 358.8253 0.5515231
1.114417 346.0581 358.8199 0.491222
1.144797 346.1081 358.8715 0.5092402
1.177002 346.212 358.9293 0.4670135
1.209973 346.317 358.9725 0.4394636
1.238236 346.4521 358.9753 0.3864711
1.268365 346.6311 359.0381 0.3127178
1.299783 346.7168 359.0716 0.3151044
1.328659 346.7889 359.1109 0.3285308
1.356401 346.8811 359.0705 0.3212252
1.387929 346.9352 359.041 0.3115888
1.419963 347.0153 358.9763 0.3149628
1.448708 347.094 358.964 0.3345401
1.47617 347.2054 358.9802 0.3229593
1.509504 347.2754 359.0026 0.3082244
1.538924 347.3473 359.0692 0.2613499
1.566634 347.4437 359.1133 0.2381907
1.592947 347.5581 359.1633 0.219786
1.621298 347.8601 359.2764 0.01412874
1.650383 348.2195 359.3998 359.8098
1.68188 348.5976 359.5284 359.6714
1.709314 349.0796 359.6057 359.5863
1.740147 350.1407 359.8523 359.3524
1.77348 351.3722 0.2535405 359.4051
1.802506 352.2416 0.4808413 359.6324
1.833708 353.4 0.93874 359.5613
1.864683 354.0754 1.297179 359.6309
1.89423 354.7814 1.754127 359.4839
1.922653 355.4751 1.962843 359.5877
1.950763 356.3455 2.200317 359.9006
1.980446 356.6624 2.39918 359.8111
2.010044 356.9687 2.56637 359.7125
2.038029 357.4787 2.62778 359.8146
2.067318 357.8414 2.760592 359.626
2.097239 357.9235 2.705358 359.4774
2.12681 358.1489 2.542784 359.6182
2.154707 358.402 2.54511 359.3147
2.183185 358.496 2.528421 359.0678
2.21257 358.5515 2.467713 359.0197
2.241644 358.5492 2.404452 358.8754
2.268977 358.1786 2.356997 358.8809
2.295785 357.1677 2.306373 358.8039
2.324309 356.7486 2.152406 358.8075
2.352748 356.5343 1.793754 359.03
2.380013 356.2596 1.570887 359.1491
2.409518 355.686 1.321795 359.3994
2.438493 355.4462 1.181096 359.4647
2.469475 355.4959 1.166277 359.3418
2.49642 355.393 1.242203 359.3423
2.525443 355.161 1.346343 359.4323
2.558575 354.8631 1.443604 359.7873
2.591908 354.9248 1.402946 0.1215484
2.625242 354.6438 1.259633 0.2122136
2.658575 354.1183 1.080388 0.07740927
2.691909 353.8223 0.9103133 0.1322562
2.724606 353.3495 0.9979332 0.1605049
2.751715 353.3358 1.067086 0.1652479
2.777815 353.3586 0.9656143 0.3186003
2.809635 353.3751 0.7835325 0.4318041
2.837296 353.5577 0.6535645 0.3092396
