時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 346.045 4.109054 359.9926
0.08666666 346.1691 4.008374 359.952
0.12 346.166 3.986429 359.9592
0.1479331 346.1666 3.968993 359.9808
0.1812664 346.1421 4.004163 359.9548
0.2138366 346.1477 4.035112 359.9279
0.24717 346.1323 3.983096 359.9592
0.2745742 346.169 3.933791 0.0002991709
0.3079075 346.1656 3.943208 359.9591
0.3370844 346.161 3.894469 0.02604064
0.3665369 346.1684 3.896231 0.01215146
0.3951106 346.2039 3.868245 359.9847
0.4237248 346.2103 3.873164 359.9643
0.4533874 346.204 3.890381 359.9699
0.4825975 346.218 3.924646 359.9547
0.5109132 346.2456 3.968115 359.9236
0.5381682 346.307 3.955508 359.9067
0.5701456 346.3447 3.969764 359.8426
0.6014707 346.3696 3.931573 359.8667
0.6290049 346.4056 3.922464 359.8755
0.6584851 346.4586 3.92907 359.876
0.6858012 346.5013 3.88889 359.8654
0.7139098 346.5479 3.878062 359.8587
0.7398794 346.5992 3.866999 359.8627
0.7692771 346.6168 3.869764 359.8289
0.7955475 346.6128 3.877894 359.8297
0.8244584 346.6281 3.885242 359.8456
0.852728 346.658 3.835182 359.8928
0.8845787 346.6956 3.832242 359.8628
0.917912 346.7662 3.770401 359.8627
0.9512454 346.7925 3.71751 359.873
0.9820563 346.7917 3.659573 359.9129
1.012974 346.8136 3.570221 0.05218688
1.041701 346.8824 3.522282 0.06222237
1.072149 346.9742 3.472254 0.04367414
1.099005 346.9951 3.446046 0.03664606
1.127297 347.0042 3.425375 0.08202279
1.15478 347.0049 3.408744 0.1538335
1.184776 347.0049 3.376056 0.1449442
1.213158 347.02 3.327443 0.1313941
1.242716 347.0466 3.28586 0.148752
1.272853 347.1134 3.252006 0.1785361
1.302932 347.1158 3.195492 0.2156359
1.330775 347.1515 3.197993 0.19579
1.361931 347.1974 3.20161 0.1930013
1.388735 347.2062 3.167406 0.2358113
1.416498 347.2104 3.144952 0.2550544
1.44458 347.2635 3.121032 0.2440507
1.473375 347.2906 3.110682 0.2189471
1.501289 347.2664 3.134848 0.2018319
1.531305 347.3005 3.148836 0.1944343
1.557907 347.3349 3.189662 0.1314005
1.585722 347.3277 3.209531 0.1306336
1.613483 347.2857 3.210687 0.1395254
1.646816 347.2688 3.219089 0.1510053
1.677684 347.2486 3.263361 0.1072121
1.707232 347.2334 3.302375 0.03140257
1.739273 347.2212 3.367714 359.9587
1.767836 347.1802 3.426592 359.9788
1.795863 347.1337 3.467691 0.07190718
1.824242 347.1511 3.454501 0.1019798
1.854465 347.1685 3.476564 359.9805
1.885317 347.1756 3.448803 359.9745
1.912143 347.1614 3.425069 0.00603432
1.942332 347.1621 3.446191 359.9749
1.969033 347.1513 3.439785 359.9832
1.998858 347.1766 3.415801 359.9811
2.026087 347.1939 3.383915 359.9774
2.058333 347.213 3.385814 0.01066132
2.089263 347.1761 3.355376 0.08421198
2.118816 347.1637 3.331492 0.1007317
2.149436 347.2697 3.301418 0.04853483
2.178684 347.3119 3.267634 0.01083276
2.205585 347.3362 3.163253 0.04802765
2.234563 347.3151 3.093722 0.1050564
2.263104 347.3646 3.046622 0.1023734
2.293825 347.4081 3.013726 0.1514248
2.321422 347.4204 2.991133 0.2362766
2.354755 347.3925 2.98673 0.3008175
2.38209 347.4121 2.983441 0.2913239
2.409932 347.3881 2.906283 0.367385
2.436908 347.412 2.852518 0.3068403
2.465995 347.495 2.777539 0.2690421
2.494207 347.5612 2.710913 0.2722845
2.52754 347.5242 2.64636 0.3330502
2.560873 347.5697 2.635888 0.2774759
2.590376 347.7047 2.620162 0.2971731
2.622429 348.0277 2.544492 0.2973448
2.651385 348.2456 2.343007 0.4098986
2.683668 348.4626 2.059513 0.5228561
2.71374 349.0347 1.626329 0.602971
2.740918 349.8135 1.269855 0.6440479
2.77003 350.6358 0.9976401 0.9696379
2.798356 352.3519 0.7123019 1.485342
2.827699 353.8567 0.701512 1.588795
