時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 0 0 0
0.08666666 0 0 0
0.12 0 0 0
0.152883 0 0 0
0.1827368 0 0 0
0.2112451 0 0 0
0.2401325 0 0 0
0.2683961 0 0 0
0.2976241 0 0 0
0.3273839 0 0 0
0.3587704 0 0 0
0.3921037 0 0 0
0.4254371 0 0 0
0.4587704 0 0 0
0.489748 0 0 0
0.5220649 0 0 0
0.5503379 0 0 0
0.5778151 0 0 0
0.6067252 0 0 0
0.6344606 0 0 0
0.6677939 0 0 0
0.6964539 0 0 0
0.7270225 0 0 0
0.7603558 0 0 0
0.7936892 0 0 0
0.8216202 0 0 0
0.8549535 0 0 0
0.8882868 0 0 0
0.9176322 0 0 0
0.9488395 0 0 0
0.9783815 0 0 0
1.011715 0 0 0
1.045048 0 0 0
1.077597 0 0 0
1.11093 0 0 0
1.141259 0 0 0
1.170678 0 0 0
1.200401 0 0 0
1.231023 0 0 0
1.259307 0 0 0
1.29264 0 0 0
1.321635 0 0 0
1.354058 0 0 0
1.387391 0 0 0
1.41457 0 0 0
1.444486 0 0 0
1.47339 0 0 0
1.506723 0 0 0
1.538262 0 0 0
1.569533 0 0 0
1.600363 0 0 0
1.628947 0 0 0
1.661985 0 0 0
1.690514 0 0 0
1.718538 0 0 0
1.751872 0 0 0
1.783 0 0 0
1.810899 0 0 0
1.843623 0 0 0
1.87438 0 0 0
1.903945 0 0 0
1.937279 0 0 0
1.968351 0 0 0
1.995983 0 0 0
2.02477 0 0 0
2.054312 0 0 0
2.081868 0 0 0
2.115201 0 0 0
2.148396 0 0 0
2.177054 0 0 0
2.209596 0 0 0
2.239123 0 0 0
2.270058 0 0 0
2.299346 0 0 0
2.33 0 0 0
2.359512 0 0 0
2.392845 0 0 0
2.425169 0 0 0
2.453715 0 0 0
2.484215 0 0 0
2.515658 0 0 0
2.545259 0 0 0
2.576817 0 0 0
2.61015 0 0 0
2.641534 0 0 0
2.674867 0 0 0
2.7082 0 0 0
2.739801 0 0 0
2.768698 0 0 0
2.802031 0 0 0
2.832563 0 0 0
2.865897 0 0 0
2.897165 0 0 0
2.929369 0 0 0
2.962702 0 0 0
2.99187 0 0 0
3.019843 0 0 0
3.053177 0 0 0
3.082305 0 0 0
3.110574 0 0 0
3.141669 0 0 0
3.175002 0 0 0
3.208335 0 0 0
3.241669 0 0 0
3.275002 66.09565 330.2969 302.6216
3.302882 66.72131 332.8611 304.5887
3.33394 66.23899 334.2987 305.7088
3.364596 65.29998 335.5143 306.7852
3.394848 65.22593 337.434 307.7271
3.423995 64.77438 338.6478 308.7458
3.45321 64.66831 339.6425 309.341
3.481069 64.40944 339.7393 309.1652
3.510929 64.95583 340.4063 310.2669
3.544263 64.95103 340.3997 309.9166
3.57597 65.16916 339.7481 309.1314
3.608351 65.2583 338.6949 308.2789
3.637117 65.19929 337.8743 307.5916
3.664375 65.19672 337.4104 307.8079
3.692551 65.18953 337.8555 308.4805
3.72578 65.51345 337.5953 308.2971
3.753856 65.75094 337.3459 307.9828
3.785589 66.08014 336.4913 307.0834
3.814338 66.2235 336.8618 307.4178
3.842026 66.38129 336.3655 306.8985
3.869916 66.55183 335.7843 306.5106
3.898419 66.77254 335.4117 306.3551
3.92973 66.84164 335.1242 306.3615
3.963063 66.86777 335.0768 306.3868
3.993496 66.93774 334.9999 306.3428
4.026639 66.89674 334.9438 306.4044
4.056767 66.93373 334.9646 306.4703
4.0901 67.05334 334.6671 306.2866
4.119184 66.90179 334.1642 305.7464
4.148464 66.97449 334.4937 305.9914
4.181798 66.75944 334.2133 305.8683
4.209583 66.59111 334.3563 306.139
4.239468 66.46835 334.8254 306.5944
4.271194 66.32338 335.1783 306.9311
4.304528 66.21724 335.3581 307.1768
4.33416 65.98106 335.5708 307.464
4.364053 65.78609 335.7082 307.4975
4.396646 65.5498 335.5676 307.3145
4.426055 65.14922 335.1206 306.8614
4.455654 65.10442 334.4735 306.5757
