時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.07 38.32013 40.68885 13.5413
0.1092518 46.25338 30.58924 8.456594
0.1349347 46.99635 31.11008 8.155663
0.1483212 49.38906 29.61769 5.086354
0.1614124 52.12719 29.55325 4.001449
0.1742309 54.20008 30.54811 4.146086
0.1994214 55.12139 30.8208 3.987833
0.2122288 55.92437 30.81893 3.709442
0.2241912 57.39813 30.22027 2.756922
0.2371771 58.11855 29.8418 2.405977
0.2493097 58.98485 29.55553 2.283291
0.2612427 59.71645 29.63351 2.567204
0.2732793 60.22867 29.72331 2.90087
0.2864385 60.70597 29.64394 3.443627
0.3039183 60.97303 29.32476 3.542945
0.3204096 61.25166 28.7932 3.503519
0.3339307 61.755 27.31314 3.019962
0.3463863 61.90205 26.70759 2.821184
0.3602607 61.96017 26.33765 2.810365
0.3729755 62.00666 26.20981 2.948902
0.3876128 62.12415 26.09098 2.992219
0.4017144 62.05471 25.92461 2.782761
0.415677 62.00046 25.65327 2.421319
0.430045 61.95438 25.44461 2.085649
0.4447031 61.86202 25.20453 1.695641
0.4590103 61.74362 25.1118 1.371635
0.4732208 61.67268 25.11549 1.275819
0.4876445 61.51268 25.0862 1.294419
0.502125 60.79424 25.08398 1.603257
0.5148562 59.98304 25.07634 1.865229
0.527253 58.88811 24.99958 2.038987
0.5413284 57.87917 24.89783 2.232198
0.5536003 56.01821 24.79552 2.536002
0.5657611 54.79877 24.51722 2.454607
0.5780091 53.25328 23.99522 2.292218
0.5904655 51.40266 23.24951 2.054635
0.6027083 49.39936 22.3528 1.689817
0.6146894 47.31748 21.70246 1.359371
0.6262515 44.9346 21.1372 0.7971961
0.6380304 42.95982 20.67056 0.3357334
0.6506432 41.22065 19.59695 359.5645
0.6624132 36.93906 16.73204 355.9119
0.6745121 36.02094 14.93958 354.9193
0.6868881 35.61205 13.56004 355.1918
0.6992215 34.37822 12.82652 355.709
0.7108635 32.47443 12.7273 356.3977
0.7224741 30.81662 12.86636 357.4112
0.7344235 30.36721 12.60385 358.3503
0.7464337 30.26316 12.65346 359.1373
0.7579786 29.37318 12.83494 359.657
0.7701431 28.98236 13.02982 0.01135502
0.7824804 29.29918 13.62967 0.7992039
0.794264 29.64282 13.73372 1.300871
0.8062202 29.90685 12.88244 1.422654
0.8185215 31.4645 11.03075 2.195052
0.8331344 32.04642 10.66131 2.978472
0.845434 31.72669 10.94898 3.954421
0.857877 31.39939 11.453 5.076861
0.8700987 31.70808 11.97893 6.423711
0.8868675 32.4536 12.56615 7.937053
0.8987672 33.70772 12.93939 10.22149
0.9108479 35.29434 13.39821 11.85386
0.9228835 36.76763 14.09927 12.9804
0.9351523 37.39351 14.61273 13.54984
0.9480484 37.83013 14.88744 13.58645
0.9601219 38.84694 14.87044 13.17973
0.9726606 40.12399 14.61636 12.2942
0.9850086 41.34632 14.26969 10.91043
0.997233 42.73673 14.0006 9.592173
1.009692 44.60963 13.70703 7.942567
1.024235 46.06533 13.35413 6.171936
1.036494 47.28551 12.69109 3.117846
1.048623 48.13686 12.1534 1.526056
1.060539 48.58705 12.59502 0.6691512
1.072366 48.90776 13.29251 359.8805
1.084156 49.38083 13.70078 358.9547
1.095764 50.29222 14.133 358.022
1.10762 50.91291 14.16797 357.121
1.119956 51.2755 13.82722 355.8366
1.132058 51.33839 13.75578 354.9656
1.144162 52.24525 13.61575 354.0818
1.156389 53.29786 13.41452 352.3826
1.170978 52.93093 13.04964 351.3432
1.182902 52.6255 12.13895 350.0866
1.197083 52.20388 11.16737 348.9063
1.209651 51.87286 10.53509 348.0836
1.222289 51.39816 9.901259 347.318
1.234702 49.97763 8.139347 345.3285
1.247198 49.07248 6.688081 344.3792
1.259016 48.31341 6.437798 344.3792
1.271177 47.77832 6.745328 344.9399
1.282598 47.77953 6.867553 345.7432
1.294479 47.82082 7.164978 347.1502
1.307159 47.33308 8.60437 349.1898
1.319453 46.73946 10.0297 350.5076
1.331848 46.05537 11.74061 351.6107
